start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
549,3353,206.3,423.40999999999997,20.57692882818036,1213.1,25.25
697,3501,202.95,350.5475,18.72291376896235,1213.1,25.5
844,3649,204.15,325.2275000000001,18.034064988238235,1212.95,25.85
992,3796,203.35,324.8275,18.022971453120597,1212.65,25.8
1139,3944,206.55,446.74750000000006,21.13640224825408,1212.65,25.75
1287,4091,207.2,444.96000000000004,21.094074997496335,1212.65,25.55
1435,4239,207.45,437.04749999999996,20.90568104606975,1212.65,25.6
1583,4386,209.9,475.39,21.803440095544556,1212.65,25.55
1730,4534,215.05,877.3475000000001,29.620052329460865,1212.95,25.8
1878,4682,216.1,944.39,30.73092904550723,1212.95,25.95
2025,4830,217.95,946.1475,30.7595107243272,1212.65,25.9
2172,4977,219.8,933.6599999999999,30.55585050362696,1212.65,25.75
2320,5125,217.75,897.8875,29.964770981938106,1212.65,25.75
2468,5272,217.2,912.1599999999999,30.20198668962027,1212.65,25.7
2616,5420,217.1,916.39,30.271934196545818,1212.65,25.7
2763,5567,217.4,907.8399999999999,30.13038333642637,1212.95,25.35
2911,5714,219.35,881.0275000000001,29.682107404967056,1213.25,25.35
3058,5863,216.85,916.5275000000001,30.274205191879112,1212.95,25.3
3206,6010,215.2,947.96,30.7889590600267,1212.65,25.25
3353,6158,215.6,923.6400000000001,30.391446164998467,1212.65,25.65
3501,6305,215.3,939.5100000000002,30.651427372962587,1212.65,25.35
3649,6453,215.5,926.95,30.445853576472445,1212.65,24.95
3796,6600,216.25,921.8875,30.362600349772418,1212.8,25.05
3944,6748,217.6,901.8400000000001,30.03065100859454,1213.1,25.05
4091,6896,214.95,831.7474999999998,28.840032940341796,1213.1,25.0
4239,7044,216.4,863.1400000000001,29.379244374217663,1212.8,24.85
4386,7191,218.5,852.85,29.203595669026786,1212.8,24.85
4534,7339,215.6,882.14,29.70084173891373,1212.8,25.0
4682,7486,210.25,490.7875,22.153724291865693,1212.75,24.85
4830,7633,209.8,451.66,21.252293993825703,1212.75,24.9
4977,7781,207.65,426.8275,20.65980396809224,1213.05,24.95
5125,7928,205.3,407.90999999999997,20.196781921880525,1213.05,25.2
5272,8077,203.9,440.39000000000004,20.985471164593854,1213.05,25.45
5420,8224,203.3,453.10999999999996,21.28638062236039,1212.75,25.7
5567,8372,203.45,451.04749999999996,21.23787889597264,1212.75,25.65
5714,8519,202.95,453.24750000000006,21.28961014203877,1212.75,25.95
5863,8667,202.65,438.12749999999994,20.9314954076387,1212.75,25.7
6010,8814,205.4,490.23999999999995,22.141364004956873,1213.05,25.95
6158,8962,208.35,564.7275,23.763995876114773,1213.35,25.9
6305,9110,208.45,561.0475,23.686441269215603,1213.35,25.9
6453,9257,213.4,804.3399999999999,28.360888561538406,1213.05,26.15
6600,9405,215.4,770.74,27.762204523416365,1212.75,26.45
6748,9552,214.15,788.9275000000001,28.08785324655482,1212.75,26.2
6896,9700,213.7,784.8100000000001,28.01446055165082,1212.75,26.25
7044,9847,213.05,806.7475,28.403300864512207,1212.75,26.35
7191,9995,210.25,799.1875,28.269904492233433,1213.05,26.5
7339,10142,207.95,781.2475000000001,27.950804997352044,1213.05,26.55
7486,10291,208.75,753.4875,27.4497267745965,1212.75,26.45
7633,10438,211.55,831.0474999999999,28.8278944773981,1212.5,26.6
7781,10586,208.4,783.64,27.993570690428186,1212.5,26.65
7928,10733,208.75,775.1875,27.842189209902298,1212.5,26.3
8077,10881,208.9,769.09,27.732471941750884,1212.5,26.3
8224,11028,209.45,741.9475,27.23871325888945,1212.5,26.0
8372,11175,209.65,733.7274999999998,27.08740482216781,1212.8,25.7
8519,11324,211.5,755.65,27.489088744445496,1212.8,25.75
8667,11471,213.6,774.3399999999999,27.826965339396963,1212.5,25.75
8814,11619,214.75,825.6875,28.734778579275673,1212.5,25.95
8962,11766,212.45,805.4475,28.38040697382615,1212.5,26.0
9110,11914,210.0,740.4,27.210292170426982,1212.5,25.95
9257,12061,210.45,727.1474999999999,26.965672622799527,1212.5,25.85
9405,12209,207.95,473.1474999999999,21.751953935221543,1212.8,26.0
9552,12357,206.4,462.84000000000003,21.513716554793596,1212.8,26.0
9700,12505,206.2,468.16,21.637005338077635,1212.5,25.8
9847,12652,207.25,505.4875,22.483049170430597,1212.5,25.75
9995,12800,207.8,492.26000000000005,22.18693309134906,1212.45,25.65
10142,12947,208.4,471.74000000000007,21.71957642312575,1212.45,25.85
10291,13094,208.4,471.73999999999995,21.71957642312575,1212.45,25.85
10438,13242,208.0,482.3,21.961329650091773,1212.75,25.7
10586,13390,204.95,390.6475,19.764804577834813,1212.75,25.8
10733,13538,208.35,481.42750000000007,21.941456195977516,1212.45,25.7
10881,13685,209.3,482.71000000000004,21.97066225674593,1212.45,26.1
11028,13833,209.7,470.30999999999995,21.68663182700347,1212.45,25.8
11175,13980,214.35,697.9275,26.418317508880083,1212.45,25.95
11324,14128,214.1,710.79,26.66064515348419,1212.45,26.25
11471,14275,211.8,715.1600000000001,26.742475577253504,1212.45,26.1
11619,14424,210.1,680.9899999999999,26.095785100280082,1212.75,26.1
11766,14571,207.2,620.96,24.919069003476032,1212.45,26.15
11914,14718,207.15,622.2275000000001,24.94448836917687,1212.45,25.75
12061,14866,206.3,648.1100000000001,25.45800463508482,1212.45,25.85
12209,15013,206.45,646.6475,25.429264637421195,1212.45,25.85
12357,15161,204.65,605.4275,24.605436391171768,1212.45,25.7
12505,15308,208.1,764.99,27.658452595906372,1212.75,25.4
12652,15457,210.3,781.71,27.95907723799196,1213.05,25.8
12800,15604,211.25,845.7875,29.082425964833128,1212.75,25.75
12947,15752,211.25,845.7875,29.082425964833128,1212.8,25.75
13094,15899,214.7,973.61,31.202724240040325,1212.8,25.7
13242,16047,214.95,962.4475,31.02333798932668,1212.8,25.65
13390,16194,215.1,955.6899999999999,30.9142362027594,1212.8,25.8
13538,16342,215.35,944.8275000000001,30.738046457118905,1213.1,25.75
13685,16490,212.8,871.26,29.517113680033148,1213.4,25.55
13833,16637,211.85,876.6274999999999,29.60789590632877,1213.1,25.4
13980,16785,211.65,882.9274999999998,29.71409598153711,1213.1,25.65
14128,16932,207.35,620.6274999999999,24.912396512579836,1213.1,25.65
14275,17080,207.9,602.89,24.553818440315958,1213.1,25.55
14424,17227,208.4,588.7400000000001,24.26396505107935,1213.1,25.65
14571,17375,208.25,590.4875,24.299948559616332,1213.1,25.6
14718,17523,210.4,599.84,24.491631223746612,1213.4,25.45
14866,17671,210.6,594.0400000000001,24.372935810033226,1213.1,25.8
15013,17818,212.15,554.1275,23.53991291402753,1212.8,25.3
