start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12780,15592,277.05,764.9475,27.65768428484207,5066.35,18.8
12929,15738,276.2,783.86,27.99749988838289,5197.1,18.8
13076,15886,276.5,799.25,28.271009886454358,5327.85,18.6
13223,16035,276.15,811.0275000000001,28.47854455550705,5531.75,18.65
13371,16183,276.35,802.5274999999999,28.328916322372798,5734.95,18.5
13523,16330,276.35,802.5274999999999,28.328916322372798,5938.55,18.45
13670,16479,277.75,791.1875,28.12805538959279,5946.2,18.45
13818,16626,278.0,784.0,28.0,6025.7,18.3
13967,16774,280.95,860.8475000000001,29.340202794118518,6018.35,18.4
14112,16920,281.0,858.4,29.298464123567978,5938.5,18.4
14262,17068,283.4,1126.24,33.559499400318835,5938.5,18.5
14409,17215,280.55,1106.1475,33.25879582907355,5865.7,18.6
14556,17364,276.8,1047.46,32.36448670997271,5865.7,18.8
14704,17511,277.0,1040.3,32.253681960359195,5865.65,18.8
14853,17660,274.65,980.7275000000002,31.31656909688544,5945.15,18.55
14999,17808,274.75,977.5875,31.266395698896922,5937.5,18.4
15149,17955,271.15,746.8274999999999,27.32814483275438,6017.65,18.55
