timestamp_ms,IR_raw,IR_distance_cm,US_pw_us,US_analog_raw
516,331,15,921,22
663,335,13,921,22
811,332,15,920,22
958,332,15,921,22
1105,332,13,921,22
1253,386,15,921,22
1400,395,15,921,22
1548,333,15,921,22
1695,346,15,921,22
1843,337,15,921,22
1991,364,15,921,22
2139,327,14,927,22
2286,385,13,927,22
2434,401,14,921,22
2581,359,14,921,22
2728,370,15,921,22
2876,336,15,921,22
3023,336,12,921,22
3171,331,13,921,22
3318,454,15,921,22
3466,436,12,921,22
3613,331,13,921,22
3761,334,15,921,22
3908,379,15,921,22
4056,335,12,921,22
4203,332,12,921,22
4350,399,15,921,22
4498,331,15,921,22
4645,340,15,921,22
4793,338,15,921,22
4940,332,15,921,22
5088,379,15,921,22
5235,359,15,921,22
5383,405,12,921,22
5530,333,13,921,22
5679,383,13,921,22
5826,333,15,927,22
5974,386,15,927,22
6121,336,15,921,22
6268,331,15,921,22
6416,372,15,921,22
6563,334,15,921,22
6711,331,15,921,22
6858,331,14,921,22
7006,334,15,921,22
7153,331,13,921,22
7301,331,13,921,22
7448,339,14,921,22
7596,333,15,921,22
7743,335,15,921,22
7890,335,13,921,22
8038,400,11,921,22
8185,418,15,921,22
8333,383,15,921,22
8480,331,12,921,22
8628,394,15,921,22
8775,331,12,921,22
8923,380,15,921,22
9070,339,15,921,22
9218,334,14,921,22
9365,331,12,921,22
9512,331,15,921,22
9660,336,15,921,22
9807,335,13,921,22
9956,334,12,923,22
10103,333,13,927,22
10251,334,15,927,22
10398,331,12,921,22
10546,406,13,921,22
10693,327,14,921,22
10841,383,13,921,22
10988,475,15,921,22
11136,340,15,921,22
11283,329,15,921,22
11430,361,15,921,22
11578,334,15,921,22
11725,405,13,921,22
11873,351,15,921,22
12020,331,15,921,22
12168,422,15,921,23
12315,330,15,921,22
12463,399,15,921,22
12610,379,15,921,22
12758,332,15,921,22
12905,335,11,921,22
13052,342,12,921,22
13200,331,13,921,22
13347,334,15,921,22
13495,428,15,921,22
13642,335,15,921,22
13790,364,15,921,22
13937,331,13,921,22
14085,344,12,921,22
14232,417,11,921,22
14380,373,14,921,22
14528,331,15,921,22
14675,335,15,927,22
14823,428,15,927,22
14970,328,15,921,22
15118,365,15,921,22
15265,331,15,921,22
15413,388,15,921,22
15560,340,13,921,22
15708,332,13,921,22
15855,388,15,921,22
16003,337,15,921,22
16150,362,13,921,22
16297,329,15,921,22
16445,342,13,921,22
16592,364,15,921,22
16740,331,13,921,22
16887,334,15,921,22
17035,333,15,921,22
17182,363,15,921,22
17330,331,15,921,22
17477,361,15,921,22
17625,343,14,921,22
17772,338,15,921,22
17920,335,12,921,22
18067,336,13,921,22
18214,345,15,921,22
18362,335,15,921,22
18510,330,15,927,22
18658,335,15,927,22
18805,332,15,923,22
18953,333,15,921,22
19100,335,13,921,23
19248,336,15,921,22
19395,337,15,921,22
19543,334,15,921,22
19690,344,15,921,22
19837,332,15,921,22
19985,335,15,921,22
20132,362,13,921,22
20280,331,13,921,22
20427,383,15,921,22
20575,383,14,921,22
20722,329,15,921,22
20870,334,15,921,22
21017,337,15,921,22
21165,377,13,921,22
21312,342,15,921,22
21459,348,15,921,22
21607,333,11,921,22
21754,333,15,921,22
21902,331,15,921,22
22049,335,15,921,22
22197,337,12,921,22
22344,382,15,921,22
22492,334,15,921,22
22639,332,15,921,22
22787,361,13,921,22
22935,336,13,921,22
23083,382,15,927,22
23230,389,15,927,22
23377,337,15,921,22
23525,363,15,921,22
23672,334,15,921,22
23820,331,15,921,22
23967,335,15,921,22
24115,338,12,921,22
24262,388,15,921,22
24410,356,15,921,22
24557,392,15,921,22
24705,335,15,921,22
24852,332,12,921,22
24999,339,15,921,22
25147,331,15,921,22
25294,336,13,921,22
25442,335,12,921,22
25589,387,15,921,22
25737,331,15,921,22
25884,334,13,921,22
26032,371,15,921,22
26179,337,15,921,22
26327,331,15,921,23
26474,330,15,921,22
26621,335,12,921,22
26769,336,15,921,22
26916,334,15,921,22
27064,331,13,921,22
27211,331,15,921,22
27359,331,15,921,22
27506,335,15,921,22
27654,335,15,921,22
27801,333,15,921,22
27949,331,15,921,22
28096,330,11,921,22
28244,328,12,927,22
28392,360,15,927,22
28539,336,15,927,22
28687,390,15,921,22
28834,330,15,921,22
28982,332,15,921,23
29129,400,12,921,22
29277,335,15,921,22
29424,335,13,921,22
29572,336,15,921,22
29719,331,12,921,22
29867,331,15,921,22
30014,335,15,921,22
30161,335,15,921,22
30309,335,13,921,22
30456,335,13,921,22
