start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12593,15387,280.75,748.4875,27.358499593362204,2415.85,18.15
12739,15535,280.5,757.05,27.514541609846965,2415.85,18.05
12887,15681,276.95,595.3475000000001,24.399743851114504,2415.85,18.05
13034,15828,277.35,589.6274999999999,24.28224660116934,2415.85,18.0
13180,15976,277.35,589.6274999999999,24.28224660116934,2415.85,18.35
13328,16122,282.4,949.4399999999999,30.81298427611321,2415.85,18.25
13475,16270,285.9,1067.3899999999999,32.67093509528002,2415.85,18.25
13622,16416,285.8,1071.76,32.73774579900088,2415.85,18.05
13769,16564,285.85,1069.7275,32.70668891832373,2415.85,18.15
13916,16711,284.85,1076.4275000000002,32.80895457036082,2415.85,18.15
14063,16858,284.85,1076.4275,32.80895457036082,2415.85,18.15
14211,17005,284.2,1011.46,31.803458931380405,2415.85,18.15
14357,17153,289.05,1301.2475,36.07280831873227,2415.85,18.15
14504,17299,288.95,1305.6475,36.1337446163555,2415.85,18.35
14652,17446,289.7,1349.41,36.73431638128032,2415.5,18.15
14798,17594,289.8,1344.4599999999998,36.66687878726521,2415.55,18.15
14946,17740,291.4,1316.94,36.28966795108492,2415.55,18.15
15093,17888,292.95,1283.8475,35.83081774115684,2415.25,18.15
