start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
520,3322,231.2,666.96,25.825568725586663,1125.2,22.45
667,3470,231.2,666.96,25.825568725586663,1125.2,22.45
815,3617,230.85,678.5274999999999,26.048560420875468,1125.2,22.25
963,3765,231.15,668.9275,25.86363276881266,1125.15,21.95
1111,3912,228.3,590.41,24.298353853707866,1125.15,22.1
1258,4060,228.3,590.41,24.298353853707866,1125.15,22.4
1405,4207,228.2,593.06,24.352823244954575,1125.1,22.65
1553,4355,225.75,541.4875,23.26988397048855,1125.05,22.9
1700,4502,226.25,534.4875,23.118985704394557,1125.35,23.15
1848,4649,225.8,499.85999999999996,22.35754906066405,1125.65,23.1
1995,4797,228.3,539.6099999999999,23.22950709765491,1126.0,23.0
2143,4944,228.5,534.25,23.11384866265244,1126.3,23.0
2290,5092,228.35,539.0274999999999,23.216965779360574,1126.6,23.05
2438,5239,228.35,539.0274999999999,23.216965779360574,1126.55,23.05
2585,5387,226.6,514.4399999999999,22.68126980572296,1126.5,23.05
2733,5534,222.75,269.3875,16.41302836164003,1126.5,22.7
2880,5682,225.45,355.2475,18.84801050509045,1126.55,22.7
3027,5829,229.8,615.1600000000001,24.80241923684059,1126.55,22.85
3175,5977,231.95,669.4475,25.873683541390083,1126.55,22.65
3322,6124,233.9,691.1899999999999,26.290492578116524,1126.55,22.65
3470,6272,232.25,646.8875,25.433983172126226,1126.5,22.4
3617,6419,232.25,646.8875,25.433983172126226,1126.5,22.05
3765,6566,233.0,625.7,25.013996082193664,1126.45,22.25
3912,6714,233.05,624.2475,24.984945467220854,1126.5,22.5
4060,6861,235.75,665.2875,25.793167699993734,1126.45,22.45
4207,7009,235.75,665.2875,25.793167699993734,1126.4,22.45
4355,7156,235.95,657.3475,25.63878897296048,1126.4,22.45
4502,7304,236.2,647.0600000000001,25.43737407831241,1126.45,22.4
4649,7451,236.1,649.69,25.489017242726327,1126.45,22.4
4797,7599,233.9,636.49,25.228753437298483,1126.45,22.35
4944,7747,233.3,612.01,24.73883586590121,1126.45,22.4
5092,7895,236.15,673.4275,25.95048169109776,1126.45,22.55
5239,8042,239.2,696.76,26.396211849430212,1126.45,22.35
5387,8189,239.3,691.7099999999998,26.300380225388373,1126.15,22.1
5534,8337,239.8,674.1600000000001,25.96459127350169,1125.9,21.7
5682,8484,240.0,666.2,25.810850431553007,1125.65,22.05
5829,8632,237.5,649.95,25.494116968430188,1125.6,21.75
5977,8779,233.15,457.0275,21.378201514626994,1125.65,21.5
6124,8927,230.4,425.5400000000001,20.62862089428181,1125.7,21.8
6272,9074,228.25,394.6875,19.866743568083823,1125.65,21.8
6419,9222,227.4,405.44,20.13554071784515,1125.65,22.05
6566,9369,229.3,423.11,20.56963781888247,1125.65,22.1
6714,9517,228.7,433.91,20.830506474879577,1125.7,22.1
6861,9664,230.3,451.51000000000005,21.248764669975525,1125.65,22.1
7009,9811,227.75,377.6875,19.434183800715687,1125.7,22.15
7156,9959,227.3,389.41,19.733474098597036,1125.75,21.95
7304,10106,229.45,437.24750000000006,20.910463887728557,1125.8,21.95
7451,10254,229.7,432.7099999999999,20.801682624249413,1125.75,21.95
7599,10401,229.55,435.44750000000005,20.867378848336465,1125.7,22.0
7747,10549,229.4,439.94000000000005,20.974746720759228,1125.65,22.1
7895,10696,230.6,511.94000000000005,22.626091133909984,1125.65,21.8
8042,10844,231.85,650.1274999999999,25.49759792607923,1125.65,21.6
8189,10991,229.25,569.7875,23.87022203499582,1125.6,21.25
8337,11139,233.3,766.01,27.676885662949868,1125.95,21.2
8484,11286,233.45,764.5475,27.650452075870298,1126.25,21.55
8632,11433,233.5,763.45,27.63059898011623,1126.5,21.35
8779,11581,233.3,770.8100000000001,27.763465201591824,1126.5,21.65
8927,11728,233.3,770.81,27.76346520159182,1126.45,21.9
9074,11876,235.5,760.25,27.572631357924475,1126.4,21.85
9222,12023,237.15,744.3275,27.282366099735558,1126.45,21.7
9369,12171,237.5,729.75,27.0138853184802,1126.45,21.7
9517,12318,235.55,745.4475,27.30288446300134,1126.45,21.9
9664,12466,235.85,734.2274999999997,27.096632632118695,1126.4,21.9
9811,12613,234.4,730.2400000000001,27.022953206487262,1126.4,21.85
9959,12761,234.2,737.56,27.158055895074668,1126.35,21.75
10106,12908,234.35,730.7274999999998,27.031971811172042,1126.35,21.95
10254,13056,234.15,720.8275,26.848230854192238,1126.3,21.95
10401,13204,236.1,749.5899999999999,27.378641310335322,1126.35,22.05
10549,13351,238.35,768.8275,27.727738818735293,1126.4,22.05
10696,13499,241.05,770.4475,27.756936070106875,1126.45,21.8
10844,13646,238.25,746.0875,27.31460232183511,1126.15,21.85
10991,13794,234.0,572.9,23.935329536064465,1125.9,21.8
11139,13941,233.7,583.01,24.14560001325293,1125.65,22.3
11286,14089,234.0,622.1,24.941932563456266,1125.35,22.6
11433,14236,233.35,635.3275000000001,25.205703719594897,1125.05,22.45
11581,14384,233.3,636.4100000000001,25.22716789495008,1125.1,22.6
11728,14531,236.3,685.61,26.184155514356387,1125.15,22.55
11876,14679,236.3,685.61,26.184155514356387,1125.2,22.55
12023,14826,236.4,689.34,26.25528518222569,1125.2,22.55
12171,14973,234.75,702.7875,26.510139569606192,1125.2,22.7
12318,15121,234.35,717.6274999999999,26.788570323927328,1125.25,22.75
12466,15268,235.85,696.3275000000001,26.388018114288162,1125.2,22.9
12613,15416,236.5,683.75,26.148613729985765,1125.2,22.95
12761,15563,236.05,700.6474999999998,26.469746882053855,1125.2,22.95
12908,15711,236.5,684.65,26.1658173959844,1125.25,22.65
13056,15858,236.95,667.3475,25.833069891129856,1125.25,22.6
13204,16006,235.6,647.8399999999999,25.452701231892853,1125.3,22.6
13351,16153,235.65,650.5274999999999,25.50544059607675,1125.25,22.55
13499,16301,237.75,853.3875,29.212796853433943,1125.2,22.55
13646,16448,235.35,822.4275,28.67799679196579,1125.2,22.55
13794,16595,235.5,817.05,28.584086481817117,1125.5,22.45
13941,16743,235.5,817.05,28.584086481817117,1125.8,22.6
14089,16890,235.7,809.2099999999999,28.446616670528677,1126.1,22.35
14236,17038,231.55,586.1475,24.210483266552117,1126.4,22.35
14384,17185,231.7,582.2099999999999,24.12902816111747,1126.65,22.2
14531,17333,231.65,583.2275000000001,24.15010351944687,1126.65,22.25
14679,17480,228.7,504.61,22.463525992150032,1126.6,22.3
14826,17628,229.1,495.89000000000004,22.26858774148015,1126.6,22.25
14973,17775,227.3,460.61,21.46182657650555,1126.6,22.25
15121,17923,227.45,457.3475,21.385684464145637,1126.6,22.25
