timestamp_ms,IR_raw,IR_distance_cm,US_pw_us,US_analog_raw
546,293,13,1208,27
694,292,17,1214,27
841,291,14,1215,27
989,291,17,1214,27
1136,350,16,1214,27
1285,311,17,1215,27
1432,292,14,1208,27
1580,291,17,1214,27
1727,315,17,1214,27
1874,291,17,1214,27
2022,292,17,1214,27
2170,291,17,1208,27
2318,292,17,1214,27
2465,291,14,1214,27
2613,294,17,1214,27
2760,292,15,1214,27
2909,293,17,1214,27
3056,291,17,1208,27
3204,291,17,1214,27
3351,339,17,1214,27
3499,325,17,1214,28
3646,292,14,1214,28
3794,293,14,1214,28
3942,320,17,1208,28
4089,316,17,1214,27
4237,292,14,1214,27
4384,303,17,1214,28
4532,294,17,1214,28
4680,291,17,1215,28
4828,292,16,1208,28
4975,292,17,1214,28
5123,291,16,1214,28
5270,319,17,1214,28
5417,297,15,1214,28
5565,294,17,1214,28
5713,291,17,1208,28
5861,293,17,1214,28
6008,294,17,1214,28
6156,292,17,1214,28
6303,291,15,1214,28
6451,296,17,1214,28
6599,294,17,1208,27
6747,292,13,1208,28
6894,300,13,1214,28
7042,293,13,1214,28
7189,292,13,1214,28
7336,292,12,1214,28
7485,326,12,1214,28
7632,292,17,1208,28
7780,352,13,1214,28
7927,372,13,1214,28
8075,370,17,1214,28
8222,294,17,1214,28
8371,372,17,1214,28
8518,371,17,1208,28
8666,387,15,1214,28
8813,372,17,1214,28
8961,369,15,1214,28
9108,290,15,1214,28
9255,291,17,1214,28
9404,291,17,1208,28
9551,295,17,1208,28
9699,289,17,1214,28
9846,292,17,1214,28
9994,354,17,1215,28
10141,294,17,1214,28
10290,291,17,1214,28
10437,291,15,1208,28
10585,291,17,1214,28
10732,304,17,1214,28
10880,292,17,1214,28
11027,295,15,1214,28
11175,293,17,1214,28
11323,293,17,1208,28
11470,291,17,1214,28
11618,291,14,1214,28
11765,316,17,1214,28
11913,293,17,1214,28
12060,294,17,1214,28
12209,292,15,1208,28
12356,293,17,1208,28
12504,292,17,1214,28
12651,291,17,1214,28
12798,319,17,1214,28
12946,348,17,1214,28
13094,292,14,1214,28
13242,291,16,1208,28
13389,292,17,1208,28
13537,292,17,1214,28
13684,292,17,1214,28
13832,291,17,1214,28
13979,293,17,1214,28
14127,343,17,1214,28
14275,291,17,1208,28
14423,340,17,1208,28
14570,292,15,1214,28
14717,291,14,1214,28
14865,291,15,1214,28
15012,326,17,1214,28
15160,293,17,1214,29
15308,293,17,1214,28
15456,292,17,1208,29
15603,349,15,1214,29
15751,293,17,1214,28
15898,322,17,1214,29
16046,291,15,1214,29
16193,344,17,1214,29
16342,290,17,1208,29
16489,291,17,1208,28
16636,291,17,1214,29
16784,334,17,1214,29
16931,295,17,1214,29
17079,292,17,1214,29
17226,296,17,1214,29
17375,291,15,1208,29
17522,291,16,1208,28
17670,291,14,1068,29
17817,292,14,1068,26
17965,320,17,1214,29
18112,320,17,1214,29
18260,294,15,1214,28
18408,294,15,1208,29
18555,348,17,1068,29
18703,291,17,1068,27
18850,293,17,1068,27
18998,347,17,1214,29
19145,291,17,1214,29
19294,291,16,1214,29
19441,292,17,1208,29
19589,292,17,1214,29
19736,291,17,1214,29
19884,293,17,1214,28
20031,291,17,1214,29
20179,291,17,1214,29
20327,292,17,1208,29
20474,291,17,1209,29
20622,293,17,1214,29
20769,292,17,1214,29
20917,292,17,1214,29
21064,292,14,1214,29
21213,292,17,1214,29
21360,292,15,1208,29
21508,292,17,1214,29
21655,295,17,1214,29
21803,316,16,1214,29
21950,317,17,1214,28
22097,292,17,1214,29
22246,292,17,1208,29
22393,292,17,1208,29
22541,327,17,1214,29
22688,349,17,1214,29
22836,319,17,1214,29
22983,347,17,1214,29
23131,295,15,1214,29
23279,293,17,1208,29
23427,291,17,1208,29
23574,293,17,1214,29
23721,294,15,1214,29
23869,292,17,1214,29
24016,297,17,1214,29
24165,293,17,1214,29
24312,291,16,1208,29
24460,316,17,1214,29
24607,292,17,1214,29
24755,291,17,1214,29
24902,292,16,1214,29
25050,292,17,1214,29
25198,349,17,1214,29
25346,292,14,1208,29
25493,291,17,1214,29
25640,293,17,1214,29
25788,332,17,1214,29
25935,322,17,1214,29
26083,348,13,1214,29
26231,292,13,1214,29
26379,294,13,1208,29
26526,291,13,1214,29
26674,291,12,1214,29
26821,291,13,1214,29
26969,292,17,1214,29
27117,369,17,1214,29
27265,369,17,1208,29
27412,376,17,1214,29
27559,292,17,1214,29
27707,370,17,1214,29
27854,369,17,1214,29
28002,369,17,1214,29
28150,369,17,1214,29
28298,422,17,1208,29
28445,368,17,1214,29
28593,292,17,1214,29
28740,290,17,1214,29
28888,290,17,1214,29
29035,291,14,1214,29
29184,356,17,1214,29
29331,293,17,1208,29
29478,338,17,1214,29
29626,344,17,1214,29
29773,335,17,1214,28
29921,291,15,1214,29
30068,291,16,1214,29
30217,292,17,1214,28
30364,328,17,1208,29
30512,290,17,1214,29
