start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12739,15535,355.35,335.4275,18.314679904382714,3575.5,13.85
12887,15682,352.05,188.2475,13.720331628645132,3575.2,13.85
13034,15830,352.2,184.76000000000002,13.592645070036959,3575.5,13.75
13180,15976,352.05,187.9475,13.70939458911297,3575.5,13.75
13328,16123,350.2,149.56,12.229472596968359,3575.2,13.7
13475,16271,350.2,149.56,12.229472596968359,3575.2,13.55
13622,16417,352.15,197.6275,14.058004837102596,3575.2,13.5
13769,16565,354.15,229.0275,15.133654548720214,3574.85,13.5
13917,16712,354.2,227.95999999999998,15.098344280085813,3574.85,13.55
14063,16859,353.8,236.76,15.387007506334687,3575.2,13.5
14211,17006,351.75,209.1875,14.463315664120728,3574.9,13.55
14358,17154,350.8,206.85999999999999,14.382628410690446,3574.9,13.6
14504,17300,350.7,207.01000000000005,14.38784208976454,3575.25,13.65
14652,17447,350.9,203.89000000000004,14.279005567615696,3575.2,13.65
14799,17595,350.35,187.5275,13.694068058834818,3575.15,13.7
14946,17742,351.95,283.0475,16.824015572983757,3575.4,13.7
15093,17889,351.7,288.21,16.976748805351395,3575.35,13.7
