start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12651,15456,302.65,383.3275,19.578751236991597,1212.5,16.45
12798,15603,305.55,475.5475,21.807051611806674,1212.5,16.35
12946,15751,304.25,472.6875,21.741377601246892,1212.5,16.35
13094,15898,302.95,391.0475,19.774920985935697,1212.5,16.35
13242,16046,302.9,392.19,19.803787516533294,1212.5,16.4
13389,16193,305.55,462.5475,21.506917491821092,1212.8,16.45
13537,16342,305.45,465.44750000000005,21.574232315426663,1212.8,16.45
13684,16489,305.4,466.84000000000003,21.606480509328676,1212.5,16.45
13832,16636,305.35,468.22749999999996,21.63856510954458,1212.5,16.45
13979,16784,307.5,494.35,22.233982999004024,1212.5,16.45
14127,16931,307.6,491.64000000000004,22.17295650110738,1212.5,16.45
14275,17079,305.05,434.6474999999999,20.848201361268554,1212.5,16.45
14423,17226,305.3,428.80999999999995,20.707728026029315,1212.8,16.45
14570,17375,302.85,372.82750000000004,19.308741543663587,1212.8,16.35
14717,17522,302.8,373.96000000000004,19.3380454027805,1212.5,16.4
14865,17670,302.8,373.96000000000004,19.3380454027805,1205.2,16.4
15012,17817,302.85,372.8275,19.308741543663583,1197.9,16.35
15160,17965,302.55,360.6475,18.990721418629676,1197.9,16.35
