start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12347,15152,303.9,663.39,25.756358438257532,922.6,16.4
12494,15300,303.95,661.6475000000002,25.722509597626747,922.6,16.5
12642,15448,304.2,653.86,25.570686341981517,922.6,16.45
12790,15595,304.55,643.4475,25.36626697013181,922.6,16.55
12938,15742,303.35,643.3275000000001,25.363901513765583,922.3,16.4
13085,15890,304.5,706.75,26.58477007611689,922.3,16.35
13233,16037,306.95,798.7475000000001,28.262121293349516,922.3,16.35
13380,16186,305.0,785.0,28.0178514522438,922.6,16.45
13528,16333,305.05,783.5475,27.991918476588918,922.6,16.45
13676,16481,307.85,848.2275,29.124345486207925,922.6,16.45
13824,16628,308.1,838.49,28.95669179999677,922.3,16.4
13971,16776,307.5,852.65,29.200171232374647,922.3,16.4
14118,16924,305.5,830.65,28.820999288713082,922.6,16.25
14266,17072,310.35,1088.4275,32.99132461723839,922.6,16.3
14413,17219,310.5,1081.85,32.89148826064275,922.6,16.3
14562,17367,310.7,1072.81,32.753778407994396,937.2,16.3
14709,17515,306.0,784.7,28.01249721106635,951.85,16.45
14857,17662,303.4,725.9399999999999,26.943273743181244,966.15,16.5
15004,17810,306.05,783.0475,27.982985902151327,980.8,16.5
15152,17957,306.1,781.49,27.955142639593166,995.4,16.55
