timestamp_ms,IR_raw,IR_distance_cm,US_pw_us,US_analog_raw
555,107,55,7644,100
702,104,56,7645,100
849,151,60,7645,127
995,106,56,5613,126
1143,101,58,6341,100
1290,105,54,5618,100
1439,107,56,7651,126
1586,100,31,6196,109
1733,101,59,6196,107
1882,102,33,7651,109
2029,192,57,7650,127
2177,101,35,7651,127
2324,101,32,7651,127
2471,101,57,7651,127
2618,101,59,6195,108
2765,147,63,6197,108
2913,102,41,6197,108
3060,190,59,6197,107
3208,106,56,6198,108
3355,102,58,6197,107
3503,108,56,6196,107
3650,102,59,6197,108
3798,100,34,6195,108
3945,160,58,6197,107
4092,138,36,6196,107
4240,101,58,6197,107
4387,105,56,6196,108
4536,100,59,6197,107
4683,102,39,6197,107
4831,101,60,6197,107
4977,101,57,5758,108
5126,147,58,6191,102
5272,152,59,5758,102
5422,97,34,7650,102
5568,102,58,6196,102
5716,153,29,7650,126
5862,153,36,5764,102
6009,102,58,5765,102
6157,101,30,5765,102
6304,97,41,5764,101
6453,137,58,5764,126
6600,177,58,5764,102
6749,101,59,7650,126
6896,100,43,7650,126
7044,146,64,7649,127
7191,100,59,7651,127
7340,97,42,7650,127
7487,114,60,7645,127
7634,170,58,7645,127
7782,102,60,7644,127
7929,101,59,7644,127
8077,101,59,7644,127
8224,175,62,7644,126
8372,147,36,7644,127
8519,101,36,7644,127
8667,167,58,7644,127
8814,182,58,7645,127
8962,101,59,7644,127
9109,101,57,7645,127
9256,99,62,7651,108
9404,102,60,7650,126
9551,98,63,7650,108
9699,152,58,7650,126
9845,98,41,6197,127
9993,97,62,6197,107
10141,144,59,7650,108
10288,98,41,6197,107
10435,101,35,6197,107
10583,97,29,6196,108
10730,101,55,6196,108
10877,134,58,6196,107
11025,105,58,6197,107
11172,101,59,6197,108
11322,129,61,7651,125
11467,98,62,6342,127
11616,101,60,7505,126
11764,138,58,7651,127
11912,103,43,7645,127
12057,147,60,6343,124
12207,101,50,7644,126
12354,97,37,7645,110
12502,105,59,7645,109
12648,105,29,6342,110
12795,100,58,6342,100
12942,102,52,5613,100
13090,100,37,6343,108
13237,101,38,5613,99
13386,104,27,8083,100
13532,104,59,5759,125
13679,106,27,5759,110
13828,164,58,6337,109
13974,103,58,5613,109
14121,101,59,5613,100
14270,96,63,6483,100
14417,151,36,6343,110
14565,107,30,6343,109
14712,104,59,6342,109
14860,101,58,6342,109
15007,102,60,6343,109
15155,102,59,6343,109
15302,102,58,6342,126
15450,148,58,6343,109
15597,154,56,6343,110
15745,176,36,5759,110
15892,101,60,5758,100
16039,100,60,6343,109
16188,102,58,6488,109
16334,101,42,6343,126
16483,100,57,6342,109
16629,104,59,5759,102
16777,101,59,5758,102
16924,102,57,5612,100
17073,100,37,6342,126
17220,102,55,6336,109
17368,101,51,6197,110
17516,102,59,7645,100
17662,101,22,6337,109
17810,101,59,6342,109
17957,134,59,6343,109
18105,139,58,6343,109
18252,102,57,6343,109
18400,101,42,6343,110
18547,151,42,6343,132
18696,105,36,7651,110
18842,101,58,6342,110
18991,101,59,7651,126
19139,102,35,7937,110
19284,150,40,5759,110
19432,102,59,6343,108
19579,101,60,6343,109
19729,150,41,7791,110
19876,102,48,7789,129
20022,96,45,6343,109
20169,101,55,6342,109
20317,106,59,6342,109
20464,101,32,6197,109
20612,130,51,6342,110
20759,101,51,6343,102
20907,101,59,5613,102
21055,101,33,6343,107
21201,138,37,5611,109
21349,150,58,5613,109
21498,102,29,7645,126
21645,101,24,6336,109
21792,107,55,6336,109
21940,101,59,6337,102
22087,101,60,6337,109
22236,101,59,7790,125
22383,101,51,7645,127
22529,102,42,5757,102
22678,100,59,7644,125
22823,101,36,5613,100
22973,148,38,7645,128
23120,102,59,7499,125
23268,102,59,7504,125
23413,166,59,5618,100
23562,102,57,6489,100
23708,151,59,5619,127
23856,149,55,5618,100
24003,102,36,5765,102
24151,101,58,5764,101
24298,106,35,5618,100
24445,101,58,5618,99
24593,103,58,5619,99
24742,101,59,7651,126
24888,102,58,5619,100
25035,100,59,5618,100
25183,101,59,5619,100
25331,103,36,5758,100
25479,101,37,5618,100
25626,186,55,5759,100
25774,101,57,5618,99
25923,101,59,7650,100
26071,101,59,7650,126
26218,102,55,7651,127
26363,103,27,5613,100
26511,160,36,6489,110
26658,151,57,5612,112
26807,101,59,6488,111
26954,100,59,6488,111
27101,102,42,5758,119
27250,169,57,7498,125
27396,100,60,6342,109
27543,105,32,5759,102
27692,102,58,6343,109
27838,149,57,5613,100
27985,101,57,5612,100
28133,105,55,5612,100
28280,154,55,5613,100
28428,101,36,5612,100
28575,102,58,5612,100
28723,100,57,5612,100
28870,104,57,5613,100
29018,150,60,5612,100
29165,101,36,5613,100
29313,105,53,5613,100
29460,101,44,5613,100
29607,103,57,5619,100
29755,115,58,5618,100
29902,106,55,5618,100
30050,149,58,5619,100
30197,104,52,5764,102
30345,100,58,5619,102
30492,102,58,5619,100
