start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12612,15417,145.9,347.89000000000004,18.651809563685774,1357.9,37.85
12761,15564,146.0,345.3,18.58224959470731,1357.9,38.3
12908,15712,147.15,414.12750000000005,20.35012284975204,1357.9,38.2
13056,15859,146.1,334.59,18.29180144217622,1358.2,38.35
13203,16008,146.15,333.3275,18.257258830394008,1358.5,37.9
13350,16155,144.75,340.1875,18.444172521422587,1358.2,38.0
13498,16303,146.75,393.1875,19.828956099603428,1357.9,38.2
13645,16450,146.75,393.1875,19.828956099603428,1357.6,37.75
13794,16598,144.4,355.94,18.866372200293302,1357.6,37.85
13941,16745,147.85,510.3275,22.59042938945606,1357.6,37.8
14089,16892,149.7,490.81000000000006,22.154232101339012,1357.9,37.85
14236,17040,150.1,476.49000000000007,21.82865089738713,1358.2,37.25
14384,17188,149.9,482.49000000000007,21.965655009582576,1358.5,37.5
14531,17336,147.8,494.4599999999999,22.236456552247706,1358.2,37.65
14679,17483,147.8,494.46000000000004,22.23645655224771,1357.9,37.4
14826,17631,148.1,487.2900000000001,22.074646090028264,1357.9,38.3
14974,17778,147.6,498.14000000000004,22.319050159000945,1357.9,39.15
15122,17926,147.85,492.5275,22.19296059564834,1357.95,39.0
