start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
12634,15435,261.15,733.6275,27.085558882917667,1942.7,19.9
12781,15583,259.25,738.1875,27.169606180436254,1942.65,19.9
12929,15729,260.35,718.8275,26.81095858040141,1942.2,19.8
13076,15878,262.75,735.3875,27.118029058174564,1942.3,19.75
13223,16024,265.2,752.6599999999999,27.4346496241523,1935.1,19.75
13371,16173,261.65,652.7275000000001,25.54853224746972,1927.65,19.75
13518,16320,264.15,663.2275000000001,25.753203684202088,1908.85,19.65
13666,16467,264.35,653.9275,25.572006178632133,1889.7,19.7
13813,16615,264.2,645.76,25.411808278829746,1870.65,19.6
13961,16762,259.95,463.6474999999999,21.532475473108054,1851.85,19.65
14108,16910,259.95,463.64750000000004,21.532475473108057,1833.05,19.85
14256,17058,258.05,463.64750000000015,21.53247547310806,1813.95,20.05
14403,17206,256.1,442.48999999999995,21.035446275275454,1794.85,19.7
14551,17353,258.75,495.8875,22.268531608527763,1775.75,19.7
14698,17502,258.75,495.8875,22.268531608527763,1768.6,19.6
14845,17649,258.75,495.8875,22.268531608527763,1761.1,19.6
14993,17797,258.8,494.15999999999997,22.229709849658406,1753.6,19.6
15140,17944,256.5,469.55,21.66910242718881,1746.1,19.45
