start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
514,3317,352.65,481.02750000000003,21.932339136535347,1212.4,13.8
3465,6268,353.9,485.99000000000007,22.04518087927609,1212.3,14.05
6416,9220,350.75,195.1875,13.970952007647869,1212.05,13.85
9367,12171,357.55,879.4474999999999,29.655480100649186,1212.35,13.95
12318,15122,357.1,526.29,22.941011311622685,1212.45,13.4
15269,18073,352.35,363.3275,19.061151591653637,1212.6,13.55
18221,21024,366.75,733.1875,27.07743525520835,1213.0,13.7
21173,23976,361.3,781.31,27.951923010769757,1212.45,13.7
24124,26928,367.9,625.5899999999999,25.01179721651365,1212.65,13.5
27075,29879,349.45,194.4475,13.944443337760026,1212.55,13.4
