start_timestamp,end_timestamp,IR_mean,IR_variance,IR_std,US_TOF_us_mean,IR_distance_mean_cm
505,3301,242.0,414.5,20.359273071502333,920.7,21.4
653,3447,242.85,407.8275,20.19473941401572,920.7,21.4
799,3595,242.15,416.92750000000007,20.418802609359837,920.35,21.2
947,3742,242.35,412.82750000000004,20.318156904601363,920.7,21.2
1094,3889,246.5,645.85,25.41357904743053,920.65,21.05
1241,4036,246.25,652.7875,25.549706456239374,920.3,21.05
1388,4184,245.0,638.1,25.260641322025062,920.65,21.05
1536,4330,244.9,640.69,25.311854930052046,920.7,21.05
1682,4477,247.9,740.2900000000001,27.208270801357443,920.35,21.2
1829,4625,248.1,733.8899999999999,27.090404205179365,920.7,21.05
1977,4771,249.75,725.8875,26.94229945643096,920.65,21.35
2123,4919,254.0,926.7,30.44174765022534,920.4,21.35
2271,5066,256.9,947.29,30.778076613069896,920.6,21.35
2418,5213,258.3,1004.4100000000001,31.69242811776971,920.65,21.35
2565,5360,258.1,1014.89,31.85733824411575,920.35,21.1
2712,5508,258.05,1017.4475,31.897452876366163,920.6,20.95
2860,5654,255.15,974.5274999999999,31.217423019845825,920.6,20.7
3006,5801,258.35,1027.3274999999999,32.05195001868061,920.3,20.85
3153,5949,256.8,950.0600000000002,30.82304332800381,920.6,20.85
3301,6095,258.85,920.0274999999999,30.3319550968941,920.65,20.85
3447,6243,258.7,928.2099999999998,30.466539022343838,920.3,20.65
3595,6390,258.15,946.8275000000001,30.77056223080755,920.6,20.65
3742,6537,258.25,941.1875,30.678779310787448,920.65,20.7
3889,6684,261.15,960.3275,30.989151327521057,920.35,20.7
4036,6832,257.0,848.9,29.135888522576412,920.7,20.85
4184,6978,257.25,836.5875,28.923822361506787,920.75,20.85
4330,7126,256.85,854.2275000000002,29.227170578076834,920.4,20.85
4477,7273,256.8,856.86,29.272171084495938,920.7,20.85
4625,7419,253.7,815.0099999999999,28.548379989064177,920.7,20.85
4771,7567,255.3,800.6099999999999,28.295052571076802,920.35,21.0
4919,7714,253.85,818.2275,28.604676191140495,920.4,21.0
5066,7861,249.45,621.5475,24.93085437765822,920.35,21.0
5213,8008,246.7,553.2099999999999,23.520416662976018,920.1,21.0
5360,8156,244.5,445.85,21.115160430363773,920.1,20.85
5508,8302,244.5,445.85,21.115160430363773,920.05,21.1
5654,8450,244.85,439.42750000000007,20.9625260882366,919.75,21.25
5801,8597,246.3,450.81000000000006,21.232286735064598,919.7,21.35
5949,8743,243.15,319.92749999999995,17.886517268602066,919.75,21.25
6095,8891,241.75,290.3875,17.04075995957927,919.45,21.25
6243,9038,239.65,251.32749999999996,15.853311956812052,919.45,21.25
6390,9185,239.65,251.32750000000001,15.853311956812053,919.5,21.3
6537,9332,239.5,252.85,15.901257811883939,919.2,21.15
6684,9480,239.45,253.7475,15.929453851278142,919.2,21.3
6832,9626,238.05,143.8475,11.993644150132186,919.2,21.05
6978,9774,238.2,142.15999999999997,11.923086848631103,918.9,20.85
7126,9921,239.5,165.95,12.882158204276175,918.9,20.85
7273,10067,239.4,167.84,12.955307792561317,918.9,20.85
7419,10215,241.35,203.4275,14.262801267633227,918.55,20.85
7567,10362,241.7,198.50999999999996,14.08935768585637,918.55,20.85
7714,10509,240.15,168.82750000000001,12.993363690746135,918.6,20.85
7861,10656,242.65,256.8275,16.02583851160369,918.6,20.85
8008,10804,243.25,248.4875,15.763486289523648,918.9,20.7
8156,10950,243.35,246.6275,15.704378370378116,918.95,20.7
8302,11098,242.65,249.42749999999995,15.79327388479032,918.95,20.7
8450,11245,246.4,421.73999999999995,20.536309308149796,919.3,20.7
8597,11392,246.05,429.24749999999995,20.718289022021096,919.3,20.7
8743,11539,244.4,421.73999999999995,20.536309308149796,919.35,20.85
8891,11686,244.2,426.65999999999997,20.655749804836425,919.65,20.95
